Date and Time,Wind Speed,Wind Direction,Barometric Pressure,Ambient Humidity,Ambient Temperature,Solar Radiation,Rainfall,PM10 Concentration,PM25 Concentration,NO,NO2,NOX,SO2,CO,O3,PM10 AQI,PM25 AQI,NO2 Index,SO2 Index,CO Index,O3 Index,AQI Index
03/10/2024 11:00,1.9,122.5,1020.8,71.4,32,748.6,0,11.9,5.4,1.9,3.6,5.4,125.4,1,0,11,22,3,123,6,0,123
03/10/2024 10:00,1.9,131.8,1021.9,74.8,31.2,742.5,0,10.9,5.2,3,3.5,6.5,124.8,1.1,0,10,22,3,122,5,0,122
03/10/2024 09:00,1.7,136.1,1023.9,79,29.6,413.8,0,9.1,4.1,2.9,3,5.9,123,1,0.1,8,17,3,121,3,0,121
03/10/2024 08:00,1.6,128.8,1026.6,82,28.8,350.1,0,12.2,5.2,5.6,2.7,8.3,122.9,0.8,0,11,21,3,121,2,0,121
03/10/2024 07:00,1.1,124.6,1023,89,27.3,127.9,0,21.5,8.9,8.9,2.4,11.3,122.3,0.3,0,20,37,2,121,1,0,121
03/10/2024 06:00,1,109.8,1020.5,89.8,26.8,21.4,0,22.6,10.1,8.6,1.9,10.5,121.7,0.2,0,21,40,2,121,0,0,121
03/10/2024 05:00,0.6,130.6,1020.4,90,26.8,12.1,0.6,20.5,7.3,8.4,2,10.4,121,0.1,0,19,30,2,121,0,0,121
03/10/2024 04:00,0.5,169.8,1020.3,89.9,26.6,12.1,0,16.8,5.1,8.4,2.1,10.4,120.6,0,0,16,21,2,120,0,0,120
03/10/2024 03:00,0.8,114.3,1020.4,89.4,26.5,12.1,0,13.7,3.4,7.6,2.5,10,120,0,0,13,14,2,120,0,0,120
03/10/2024 02:00,0.8,98.6,1020.6,88.9,26.4,12.1,0,11.6,3.2,7.7,2.7,10.4,119.2,0,0,11,13,3,120,0,0,120
03/10/2024 01:00,1,235.5,1021.9,88.5,26.3,12.1,4.2,9.8,3.3,7.6,3.7,11.3,118.7,0,0,9,14,3,120,0,0,120
03/10/2024 00:00,1.3,284.6,1020.7,88.2,25.6,12.1,3,9.1,2.6,6.4,4.3,10.7,117.5,0,0,8,11,4,119,0,0,119
02/10/2024 23:00,2.6,241.3,1020.4,86.5,27.2,12.1,27.6,12,4.7,5.2,4.5,9.6,116.4,0,0,11,19,4,119,0,0,119
02/10/2024 22:00,1.7,282.8,1020.4,83.3,29,12.1,3.2,21.3,6.9,6.6,5.7,12.2,116.6,0,0,20,28,5,119,0,0,119
02/10/2024 21:00,0.9,252.4,1019.7,76.5,30,12.1,0,41.9,15.7,8.1,7.5,15.6,116.1,0,0,39,58,7,119,1,0,119
02/10/2024 20:00,1.2,291.5,1019.1,75.7,30.3,12.1,0,32.6,12.8,6.7,8.1,14.8,115.3,0,0,30,52,7,118,2,0,118
02/10/2024 19:00,1.7,293.4,1018.2,75.8,30.4,12.1,0,27.4,9.6,7.1,9.3,16.4,114.7,0,0,25,40,9,118,3,0,118
02/10/2024 18:00,2.5,302.7,1017.5,76,30.6,23,0,26.5,9.7,5,8.9,13.8,114.1,0,0,24,40,8,118,5,0,118
02/10/2024 17:00,2.4,305.1,1017,73.9,31.2,92,0,25.4,7.8,4.7,7.4,12,113.7,0,0,23,32,7,117,7,0,117
02/10/2024 16:00,2.7,296.7,1016.5,65.3,32.5,296.8,0,20.1,4.3,3.1,5.1,8.2,113.2,0,0,19,18,5,117,8,0,117
02/10/2024 15:00,2.8,287.3,1016.4,59.8,33.8,588.2,0,16.7,3.4,2.3,4.5,6.8,113.8,0.1,0,15,14,4,117,9,0,117
02/10/2024 14:00,2,193.8,1016.7,57,35.1,774.8,0,12.6,3.3,1.9,3.5,5.4,113.2,0.4,0,12,13,3,117,10,0,117
02/10/2024 13:00,2.1,116.7,1017.3,57.7,34.8,883.7,0,11.1,3.5,2,3.4,5.4,112.2,0.7,0,10,14,3,117,10,0,117
02/10/2024 12:00,1.9,135.4,1018,62,33.7,924.7,0,8.5,3.3,1.9,2.8,4.8,111.4,0.9,0,8,13,3,116,9,0,116
02/10/2024 11:00,2,138.6,1018.9,68.2,32.2,903.2,0,7.5,3.1,1.7,2.5,4.2,109.7,1.1,0,7,12,2,116,7,0,116
02/10/2024 10:00,2.2,129.9,1019.6,73.1,30.7,793.5,0,8.7,3.3,2.1,2.4,4.5,109.5,1.3,0.1,8,13,2,116,6,0,116
02/10/2024 09:00,1.9,137.8,1019.9,77.9,29,577.5,0,8.8,3.6,4.5,2.5,7,108.2,1.2,0.1,8,15,2,115,4,0,115
02/10/2024 08:00,1.6,140.9,1020,84.2,27.1,222.2,0,9.2,3.5,6.8,2,8.7,108,0.8,0,9,14,2,115,2,0,115
02/10/2024 07:00,1.4,141.4,1019.5,87.3,26,63.7,0,12.3,4.9,7.4,2.2,9.5,107.3,0.4,0,11,20,2,115,1,0,115
02/10/2024 06:00,1.2,141.2,1019,87.4,25.6,17.5,0,9.2,3.5,7.2,2.1,9.3,106.8,0.3,0,8,14,2,114,1,0,114
02/10/2024 05:00,1.6,122.2,1018.5,87,25.4,12.1,0,9.6,2.7,6.7,2.2,8.8,106,0.1,0,9,11,2,114,0,0,114
02/10/2024 04:00,1.5,96.8,1018.5,87.4,25.4,12.1,0.2,11.3,2.6,7.4,1.8,9.2,105.4,0,0,10,10,2,114,0,0,114
02/10/2024 03:00,0.7,153.4,1018.9,89,25.3,12.1,0,8.9,2.1,8.1,1.9,9.9,104.5,0,0,8,9,2,113,0,0,113
02/10/2024 02:00,0.7,150.4,1020.5,89.9,25.2,12.1,0,8.6,2.3,7.8,2.2,9.9,103.5,0,0,8,9,2,113,0,0,113
02/10/2024 01:00,1,127.8,1022.2,89.8,25.1,12.1,7,6.6,2.3,6.7,2.7,9.3,103,0,0,6,9,2,113,0,0,113
02/10/2024 00:00,1.8,119.4,1022.8,89,24.9,12.1,3.4,5.8,1.7,6.1,2.8,8.9,102.2,0,0,5,7,3,112,0,0,112
01/10/2024 23:00,1.7,102.5,1022.6,88,25.3,12.1,3,11.9,3.3,7.5,3,10.6,101.8,0,0,11,13,3,112,0,0,112
01/10/2024 22:00,1.4,114.1,1022.2,87.6,25.8,12.1,0.4,12.4,5.1,8.4,3.4,11.8,101.1,0,0,12,21,3,112,0,0,112
01/10/2024 21:00,0.7,134.7,1022,87.7,26,12.1,2,16.4,8,10,4,14,101.3,0,0,15,33,4,112,0,0,112
01/10/2024 20:00,1.8,83.1,1021.6,86.9,26.2,12.1,1.2,16.2,7.7,9.1,4.5,13.6,100.4,0,0,15,32,4,112,0,0,112
01/10/2024 19:00,1.7,64.7,1020.5,87.3,26.4,12.1,1,14.8,5.6,8.8,3.8,12.5,99.6,0,0,14,23,4,111,0,0,111
01/10/2024 18:00,1.5,127.1,1020,85.4,26.7,12.5,3,13.1,5.6,8,3.6,11.7,99.4,0,0,12,23,3,111,0,0,111
01/10/2024 17:00,1.5,120.7,1018.9,81.3,28.4,18,0.6,26.7,13.2,10.8,5.8,16.6,99.2,0,0,25,51,5,111,1,0,111
01/10/2024 16:00,1.2,233.8,1017.2,77,29.6,61.3,0.4,26.5,14,7.4,6.8,14.1,98,0,0,24,55,6,111,1,0,111
01/10/2024 15:00,2.2,224.3,1016.8,63.5,32.5,287.9,1.2,25.1,10.1,3.3,5.1,8.3,98.5,0,0,23,41,5,111,1,0,111
01/10/2024 14:00,2.7,247.5,1016.7,59.2,34.1,595.7,0,19.9,8.6,1.6,4.7,6.3,99.1,0,0,18,36,4,111,1,0,111
01/10/2024 13:00,2.1,85.8,1017.8,60.5,34.3,915.1,0,19,9.3,1.1,3.8,4.9,97.7,0,0,18,39,3,110,1,0,110
01/10/2024 12:00,2.2,110.4,1018.9,63.4,33.5,935.7,0,18.7,10.3,1.3,3.2,4.4,96,0,0,17,43,3,110,1,0,110
01/10/2024 11:00,2.3,121.9,1019.9,68,32.3,873,0,22.8,12.4,1.3,2.8,4.1,95.3,0.1,0,21,51,3,109,1,0,109
01/10/2024 10:00,2.2,125.9,1020.3,71.6,31.3,766.4,0,25.4,13.9,2.1,2.8,4.9,94.2,0.2,0,23,55,3,109,1,0,109
01/10/2024 09:00,1.9,128.8,1020.6,78.1,29.3,452.3,0,25.5,14,5,2.7,7.6,94.1,0.1,0,24,55,2,109,0,0,109
01/10/2024 08:00,1.4,148.7,1020.1,80.2,28,176.9,0,22.6,11.4,5.4,2.1,7.5,92.7,0.1,0,21,48,2,108,0,0,108
01/10/2024 07:00,1,157.8,1019.4,82.4,27.4,201,0.4,24.4,11.6,8.5,1.7,10.2,92.2,0,0,23,48,2,108,0,0,108
01/10/2024 06:00,1.2,132.7,1018.8,86.6,26.2,25.9,0,22.4,10.5,8.6,1.3,9.9,91.7,0,0,21,44,1,108,0,0,108
01/10/2024 05:00,1.1,104.9,1018.2,88.4,26.3,12.1,0,23,10.1,8.9,1.4,10.4,91.1,0,0,21,42,1,108,0,0,108
01/10/2024 04:00,0.6,158.7,1018.2,87.7,26.4,12.1,0,27.2,12,8.8,1.3,10.1,90,0,0,25,48,1,107,0,0,107
01/10/2024 03:00,0.7,210.9,1018.6,86.4,26.7,12.1,0,17.2,9,8.2,1.8,10,89.3,0,0,16,37,2,107,0,0,107
01/10/2024 02:00,0.8,213.1,1019,85.7,26.8,12.1,0,28.1,13.5,10.5,1.6,12.1,88.3,0,0,26,53,1,106,0,0,106
01/10/2024 01:00,0.6,201.7,1019.7,86.1,26.7,12.1,0,36.3,16.2,14.2,1.5,15.7,87.4,0,0,34,59,1,106,0,0,106
01/10/2024 00:00,0.6,147.9,1020.5,85.4,26.9,12.1,0,40.6,18.7,12.3,2.2,14.5,86.7,0,0,38,65,2,106,0,0,106
30/09/2024 23:00,0.7,192.8,1021.1,82.2,27.1,12.1,0,41.2,19.9,13.3,2.6,15.9,86.1,0,0,38,67,2,105,0,0,105
30/09/2024 22:00,0.8,216.3,1021.2,83.4,27.1,12.1,0,38.1,17.2,12,2.5,14.4,85.4,0,0,35,62,2,105,0,0,105
30/09/2024 21:00,0.8,184.7,1020.9,84.5,26.9,12.1,0,39.5,16.8,12.3,2.6,14.8,84.7,0,0,37,61,2,105,0,0,105
30/09/2024 20:00,0.8,181,1020.1,84.3,26.9,12.1,0,42.1,21.8,14.1,3.8,17.8,84.5,0,0,39,71,4,105,0,0,105
30/09/2024 19:00,1,152.8,1019.6,83.2,27,12.1,0,49.4,29.4,21.6,5.4,26.9,83.9,0,0,45,87,5,104,0,0,104
30/09/2024 18:00,1.4,200.6,1018.5,80.4,27.2,14.5,0.8,36.9,20.4,14.4,4.9,19.3,82.8,0,0,34,68,5,104,0,0,104
30/09/2024 17:00,1.3,219,1018.1,73.6,29.6,24.1,0.6,43.3,20.9,6.2,6.7,12.9,82.5,0,0,40,69,6,104,0,0,104
30/09/2024 16:00,2.4,297.4,1016.8,64.5,32,230.9,0,45.4,20,5.5,6.2,11.7,82.3,0,0,42,67,6,104,0,0,104
30/09/2024 15:00,2.6,288.5,1016.4,57.3,33.6,610.2,0,38.1,12.8,7.3,5.6,12.8,82,0,0,35,52,5,104,0,0,104
30/09/2024 14:00,2.1,258.3,1016.9,63.4,32.1,475.4,0,46.9,15.1,5.5,6.5,12,81.2,0,0,43,57,6,103,0,0,103
30/09/2024 13:00,2,222.9,1017.9,57,34.7,756,0,30.1,12.9,3.2,5.5,8.7,83.1,0,0,28,52,5,104,0,0,104
30/09/2024 12:00,1.8,122.3,1019,60.7,34.6,869.3,0,25.8,13.6,1.6,3.7,5.3,82.8,0,0,24,54,3,104,0,0,104
30/09/2024 11:00,2,116.1,1020.2,63,33.8,838.8,0,29.5,14,1.6,3.6,5.2,81.6,0,0,27,55,3,103,0,0,103
30/09/2024 10:00,2,120.4,1020.9,69.1,32.7,708.6,0,24.8,13.5,1.7,3.5,5.2,80.7,0,0,23,54,3,103,0,0,103
30/09/2024 09:00,1.9,116.8,1020.9,72.6,32,539.1,0,26.8,14.1,2.4,3.3,5.7,79.5,0,0,25,55,3,103,0,0,103
30/09/2024 08:00,1.6,116.2,1020.5,77.8,30.5,374.4,0,29.9,13.5,4.7,3,7.7,77.4,0,0,28,53,3,102,NULL,NULL,102
30/09/2024 07:00,0.7,186.7,1020.1,82.9,28.8,157.1,0,72.8,35.7,11.4,4,15.3,76.6,0,0,60,102,4,101,NULL,NULL,102
30/09/2024 06:00,0.6,172,1019.3,87.4,26.8,22.1,0,59.1,34.9,11.7,1.9,13.5,76.5,0,0,49,98,2,101,NULL,NULL,101
30/09/2024 05:00,0.6,172.9,1018.6,85.7,27.1,12.1,0,30.1,17.2,9.2,1.6,10.8,75.9,0,0,28,61,2,100,NULL,NULL,100
30/09/2024 04:00,0.6,183.7,1018.3,84.7,27.2,12.1,0,23.8,13.7,9.2,1.6,10.8,75.5,0,0,22,54,1,99,NULL,NULL,99
30/09/2024 03:00,0.9,231.6,1018.2,83.6,27.7,12.1,0,26.8,14.8,8.6,2.1,10.6,74.4,0,0,25,57,2,98,NULL,NULL,98
30/09/2024 02:00,0.7,243.2,1018.4,83.5,27.9,12.1,0,35,20.7,9.1,2.1,11.2,73.8,0,0,32,69,2,97,NULL,NULL,97
30/09/2024 01:00,0.6,193,1019,81,28.4,12.1,0,35,18.4,7.9,2.6,10.5,72.9,0,0,32,64,2,96,NULL,NULL,96
30/09/2024 00:00,0.9,210.5,1019.8,80.7,28.9,12.1,0,50.8,26.9,8.9,3.4,12.2,72.3,0,0,46,82,3,95,NULL,NULL,95
29/09/2024 23:00,0.6,153,1020,78.7,29.3,12.1,0,52.6,26.5,8.9,4.4,13.3,72,0,0,48,81,4,95,NULL,NULL,95
29/09/2024 22:00,0.9,252.3,1019.8,77.2,29.4,12.1,0,52.6,27.2,9.5,5.3,14.7,71.2,0,0,47,83,5,94,NULL,NULL,94
29/09/2024 21:00,1.1,277.3,1019.4,77.2,29.9,12.1,0,45,19.5,8.9,7.3,16.1,71,0,0,41,66,7,94,NULL,NULL,94
29/09/2024 20:00,1.1,308.4,1018.7,76.5,30.2,12.1,0,46.7,22,8.1,7.7,15.7,70.2,0,0,43,72,7,93,NULL,NULL,93
29/09/2024 19:00,1.6,307,1018.1,75.2,30.5,12.1,0,53.1,28.8,7.5,7.5,15,69.8,0,0,47,87,7,92,NULL,NULL,92
29/09/2024 18:00,1.7,303.4,1017.3,74.5,30.9,27,0,52.4,27.3,6.3,7.2,13.5,69,0,0,44,84,7,91,NULL,NULL,91
29/09/2024 17:00,2.2,304,1016.5,73.2,31.2,103.3,0,28.8,12.4,4.2,6.1,10.2,67.3,0,0,27,50,6,89,NULL,NULL,89
29/09/2024 16:00,2.6,294.6,1016.4,70.1,31.6,169.9,0,17.3,6.5,3.1,4.4,7.5,66,0,0,16,27,4,88,NULL,NULL,88
29/09/2024 15:00,2.5,288.9,1016.5,66.5,32.4,307.1,0,15.9,5,2.5,4.1,6.6,66.2,0,0,15,21,4,88,NULL,NULL,88
29/09/2024 14:00,2.9,288.7,1016.9,60.6,33.7,755.1,0,17.9,6,2,4.2,6.2,66.9,0,0,17,25,4,89,NULL,NULL,89
29/09/2024 13:00,2.5,290.2,1017.7,57.8,34.3,862.7,0,18.9,8.9,1.2,4.9,6.2,66.2,0,0,17,37,5,88,NULL,NULL,88
29/09/2024 12:00,2.4,275.8,1018.8,63.7,33.7,881.7,0,28.3,13.8,1,4.9,6,67,0,0,26,54,5,89,NULL,NULL,89
29/09/2024 11:00,1.8,135.3,1019.8,60.7,34.4,913.7,0,18.3,9.9,1.1,3.7,4.8,66.8,0,0,17,41,3,89,NULL,NULL,89
29/09/2024 10:00,1.8,117.6,1020.4,65.5,33.3,794,0,22,11,0.9,3.6,4.5,65,0,0,20,46,3,87,NULL,NULL,87
29/09/2024 09:00,1.8,119.2,1020.5,71.4,31.9,598.1,0,23.8,11.6,1.4,3,4.4,62.3,0,0,22,48,3,83,NULL,NULL,83
29/09/2024 08:00,1.6,113.5,1020.2,77.2,30.2,363.9,0,25.7,12.8,3.4,3,6.4,60.1,0,0,24,52,3,80,NULL,NULL,80
29/09/2024 07:00,1.1,97.1,1019.6,83.8,28.1,157.3,0,49.6,26.4,10.9,3.1,14,60.3,0,0,45,81,3,81,NULL,NULL,81
29/09/2024 06:00,0.5,149.4,1018.7,86.9,26.2,31.1,0,44.2,27.6,10.7,1.9,12.6,59.6,0,0,41,83,2,80,NULL,NULL,83
29/09/2024 05:00,0.5,175.1,1018.3,85.9,26.3,12.1,0,29.9,17,9.5,1.7,11.2,58.6,0,0,28,61,2,79,NULL,NULL,79
29/09/2024 04:00,0.6,196.7,1018,84.6,26.4,12.1,0,28,15.8,9.1,1.7,10.7,57.7,0,0,26,58,2,78,NULL,NULL,78
29/09/2024 03:00,0.5,187,1018.1,82.3,26.7,12.1,0,29.3,16,8.7,1.9,10.6,56.9,0,0,27,58,2,77,NULL,NULL,77
29/09/2024 02:00,0.6,186.4,1018.4,82.7,26.8,12.1,0,29.9,16.7,9.3,1.9,11.1,56.1,0,0,28,61,2,76,NULL,NULL,76
29/09/2024 01:00,0.5,140.2,1018.9,84,27.3,12.1,0,39.4,24.5,9.7,2.3,11.9,55.3,0,0,36,77,2,75,NULL,NULL,77
29/09/2024 00:00,0.5,143,1019.8,82.8,27.3,12.1,0,48.6,28,9.7,3,12.7,54.4,0,0,45,84,3,74,NULL,NULL,84
28/09/2024 23:00,0.6,170.2,1020.3,79.2,27.9,12.1,0,83.1,45,11.8,6.5,18.3,53.6,0,0,65,125,6,73,NULL,NULL,125
28/09/2024 22:00,0.5,151.9,1020.3,76.9,28.4,12.1,0,90,47.6,10.4,7.3,17.7,53,0,0,68,126,7,72,NULL,NULL,126
28/09/2024 21:00,0.9,233.9,1020,75.2,29,12.1,0,53.2,26.1,8.5,8.6,17.1,52.5,0,0,49,80,8,71,NULL,NULL,80
28/09/2024 20:00,1.2,299.5,1019.4,74.5,29.6,12.1,0,47.9,26.6,8.5,10.3,18.7,51.7,0,0,44,81,10,70,NULL,NULL,81
28/09/2024 19:00,1.8,307.7,1018.3,74.3,30,12.1,0,43.7,22.8,6.3,9.6,15.9,50.8,0,0,40,73,9,69,NULL,NULL,73
28/09/2024 18:00,2.3,307.5,1017.8,71.8,30.5,35.4,0,35.9,16.3,13.3,11,24.3,49.7,0,0,33,60,10,68,NULL,NULL,68
28/09/2024 17:00,2.4,307.3,1017.1,67.3,31.7,163,0,29.7,11.3,2.6,6,8.6,48.6,0,0,27,44,6,66,NULL,NULL,66
28/09/2024 16:00,3,299.5,1016.8,63.4,32.2,333.1,0,17,6.1,1.9,5.7,7.6,47.3,0,0,16,25,5,65,NULL,NULL,65
28/09/2024 15:00,2.6,292.7,1017.1,64.7,32.3,347.3,0,19,5.8,2.2,6.3,8.5,47,0,0,18,24,6,64,NULL,NULL,64
28/09/2024 14:00,2.9,289.8,1017.7,63.1,33.2,642.9,0,20.5,5.3,2.2,6.3,8.5,46.3,0,0,19,22,6,64,NULL,NULL,64
28/09/2024 13:00,2.7,290.2,1018.5,63.1,33.3,792.8,0,19.3,6,1.8,4.8,6.5,45.6,0,0,18,25,4,63,NULL,NULL,63
28/09/2024 12:00,2.1,276.4,1019.6,68.4,32.4,608.7,0,25.7,10.8,1.1,5,6.1,43.6,0,0,24,45,5,60,NULL,NULL,60
28/09/2024 11:00,2,102.4,1020.3,66.7,32.7,561.4,0,21,9.4,1.3,3.5,4.8,45.4,0,0,19,39,3,63,NULL,NULL,63
28/09/2024 10:00,2.4,105.6,1021.3,69.6,32,780.1,0,22.1,10.1,1.2,3.2,4.4,44,0,0,20,42,3,61,NULL,NULL,61
28/09/2024 09:00,2.5,113.6,1021.7,73.4,30.6,613.4,0,23.5,12.7,1.8,2.8,4.6,42.9,0,0,22,51,3,59,NULL,NULL,59
28/09/2024 08:00,1.9,120,1021.2,77.4,29.1,381.9,0,30,16.8,4.6,2.8,7.4,41.5,0,0,28,61,3,58,NULL,NULL,61
28/09/2024 07:00,1.2,119.8,1020.7,81.8,27.4,121.7,0,33.7,17.3,8.8,2.4,11.1,40.9,0,0,31,62,2,57,NULL,NULL,62
28/09/2024 06:00,1,118.8,1020,86.1,26.5,21.6,0,32.2,15.6,9.4,1.4,10.8,40.3,0,0,30,58,1,56,NULL,NULL,58
28/09/2024 05:00,0.7,151.1,1019.5,86.6,26.2,12.1,0,23.6,12.3,9.9,1.3,11.2,39.3,0,0,22,50,1,55,NULL,NULL,55
28/09/2024 04:00,0.8,166.7,1019.7,86.8,26.5,12.1,0,29.3,12.9,9.5,1.8,11.2,38.2,0,0,27,52,2,54,NULL,NULL,54
28/09/2024 03:00,0.8,80.8,1019.7,85.5,26.9,12.1,0,25.1,12.5,9.2,1.9,11,37.5,0,0,23,51,2,53,NULL,NULL,53
28/09/2024 02:00,0.5,219.8,1019.8,83.8,26.9,12.1,0,24.6,12.4,9.2,2.1,11.2,36.6,0,0,23,51,2,52,NULL,NULL,52
28/09/2024 01:00,0.6,161.5,1020.3,82.9,27.3,12.1,0,34.3,16.5,9.1,2.7,11.7,36.2,0,0,32,60,2,51,NULL,NULL,60
28/09/2024 00:00,0.7,120.2,1020.9,80.2,27.7,12.1,0,32.5,14.9,8.1,3,11.1,35.2,0,0,30,57,3,49,NULL,NULL,57
27/09/2024 23:00,0.7,139.4,1021.1,79.8,28.2,12.1,0,36.8,19.1,7.7,3.1,10.8,34.1,0,0,34,66,3,47,NULL,NULL,66
27/09/2024 22:00,1,148.7,1021.2,79.3,28.6,12.1,0,43.2,20.6,8.1,4.4,12.5,33.6,0,0,40,69,4,47,NULL,NULL,69
27/09/2024 21:00,1.2,212,1020.9,79.1,28.6,12.1,0,55.4,25.1,8.9,5.8,14.6,32.9,0,0,49,78,5,46,NULL,NULL,78
27/09/2024 20:00,1,242.8,1020.2,77.6,28.5,12.1,0,43.3,22,8,7.3,15.3,31.7,0,0,40,72,7,44,NULL,NULL,72
27/09/2024 19:00,1.9,296.7,1020.4,73.7,30.1,12.1,0,50.4,24.1,8.6,8.1,16.6,30.6,0,0,45,76,7,43,NULL,NULL,76
27/09/2024 18:00,1.5,297,1019.6,66.7,31.6,31,0,62.8,26.5,10.6,10.5,21,30.1,0,0,52,81,10,42,NULL,NULL,81
27/09/2024 17:00,1.9,275.8,1018.5,60.3,32.9,215.8,0,32.1,14.9,4.6,8,12.6,29.8,0,0,30,56,7,41,NULL,NULL,56
27/09/2024 16:00,2.2,297.9,1017.6,57.4,34,442,0,26.4,12.4,4.3,6.9,11.2,28.9,0,0,24,46,6,40,NULL,NULL,46
27/09/2024 15:00,2.6,293.8,1017.6,60.7,33.6,518,0,18.9,5.7,3.8,5.8,9.6,28.6,0,0,17,24,5,40,NULL,NULL,40
27/09/2024 14:00,2.9,290,1018,60,34.2,826.7,0,17.1,5.2,3.4,5.7,9.1,28.2,0,0,16,21,5,39,NULL,NULL,39
27/09/2024 13:00,2.7,290.8,1018.8,55.7,34.5,917,0,16.5,5.6,2.3,4.9,7.2,26.4,0,0,15,23,5,37,NULL,NULL,37
27/09/2024 12:00,1.9,200.4,1019.6,60.7,34.2,780.4,0,20.6,7,2.5,4.7,7.2,28,0,0,19,29,4,39,NULL,NULL,39
27/09/2024 11:00,1.8,110.1,1020.3,64.9,33.2,854.5,0,15.4,6,1.8,2.3,4.1,29.1,-0.1,0,14,25,2,40,NULL,NULL,40
27/09/2024 10:00,2.6,109.2,1021,69.9,31.7,790.2,0,16,7.2,1.4,2.8,4.2,24.6,-0.1,0,15,30,3,34,NULL,NULL,34
27/09/2024 09:00,2.4,117.2,1021,74,30.4,617,0,21.7,9.5,1.9,2.4,4.3,22.9,0,0,20,40,2,32,NULL,NULL,40
27/09/2024 08:00,2,119.3,1020.7,77.8,29.1,397.8,0,21.9,9.7,3.9,1.9,5.8,22.2,-0.1,0,20,40,2,31,NULL,NULL,40
27/09/2024 07:00,1.6,122.7,1020.5,83.2,27.5,177.1,0,24.1,11.8,7.7,1.3,9,21.3,-0.3,0,22,48,1,30,NULL,NULL,48
27/09/2024 06:00,1.6,110.4,1020,86.1,26.3,27.2,0,24.1,11.4,8,1.3,9.3,20.6,-0.4,0,22,47,1,29,NULL,NULL,47
27/09/2024 05:00,1.5,106.7,1019.6,87.3,26.4,12.1,0,16.6,7.9,7.8,1.3,9,19.7,-0.5,-0.1,15,33,1,27,NULL,NULL,33
27/09/2024 04:00,1.2,116.1,1019.8,86,26.5,12.1,0,13.4,5.6,7.9,1.4,9.2,18.7,-0.5,-0.1,12,23,1,26,NULL,NULL,26
27/09/2024 03:00,0.7,145.5,1020,85.5,26.7,12.1,0,14.1,5.4,8.4,1.5,9.9,18,-0.5,-0.1,13,22,1,25,NULL,NULL,25
27/09/2024 02:00,0.9,116.8,1020.7,83.8,26.9,12.1,0,13.2,5.4,7.7,2,9.7,17.2,-0.6,-0.1,12,22,2,24,NULL,NULL,24
27/09/2024 01:00,1,119.9,1021.3,84.7,27,12.1,0,14.2,5.8,8.1,1.7,9.8,16.7,-0.6,-0.1,13,24,2,23,NULL,NULL,24
27/09/2024 00:00,0.6,150.6,1021.9,84.4,27.1,12.1,0,14.1,5.2,8.6,1.8,10.4,16.1,-0.5,-0.1,13,21,2,22,NULL,NULL,22
26/09/2024 23:00,0.8,123,1022.4,84,27.2,12.1,0,19.4,6.6,8.5,2.6,11.1,15.7,-0.5,-0.1,18,27,2,22,NULL,NULL,27
26/09/2024 22:00,1.2,91.8,1022.2,80.8,27.6,12.1,0,20.6,7.6,7.7,2.9,10.6,15.7,-0.5,-0.1,19,32,3,22,NULL,NULL,32
26/09/2024 21:00,0.9,142.2,1021.7,79.9,28.6,12.1,0,38.4,22,9.6,3.8,13.3,15.6,-0.4,0,33,70,4,22,NULL,NULL,70
26/09/2024 20:00,0.9,231.2,1020.6,76.8,29.7,12.1,0,81,42.7,12.3,7.7,19.9,15.4,-0.4,-0.1,64,116,7,21,NULL,NULL,116
26/09/2024 19:00,1.1,297.7,1019.7,74.7,30.1,12.1,0,58.7,29.1,11.7,8.2,19.9,15.2,-0.4,0,51,87,8,21,NULL,NULL,87
26/09/2024 18:00,1.6,309.2,1019.2,72.8,30.6,33.9,0,39.3,14.6,11.1,8,19.1,14.1,-0.3,0,36,56,7,20,NULL,NULL,56
26/09/2024 17:00,2.4,301.6,1018.6,69.1,31.7,186.9,0,20.7,7.1,6.7,5.9,12.5,14.5,-0.3,0,19,29,5,20,NULL,NULL,29
26/09/2024 16:00,3.4,293.5,1018,66.1,32.5,460.6,0,15.6,3.3,4.3,4.4,8.7,14,-0.3,0,14,14,4,19,3,0,19
26/09/2024 15:00,3.3,297.8,1017.9,65.8,33,661.5,0,13.5,3.4,4.8,5,9.7,13.9,-0.2,0,12,14,5,19,4,0,19
26/09/2024 14:00,3.5,295.8,1018.1,64,33.3,821.4,0,15.4,3.2,4.6,4.9,9.5,12.5,-0.2,0,14,13,5,17,5,0,17
26/09/2024 13:00,2.8,299.1,1019,62.7,33.4,917.6,0,15.8,4.1,4.2,5.6,9.7,NULL,0,0,15,17,5,NULL,6,0,17
26/09/2024 12:00,2.5,287.7,1020.2,62,33.5,951.4,0,16.8,4.3,3.5,5,8.4,NULL,0.2,0,16,18,5,NULL,6,0,18
26/09/2024 11:00,1.7,232.5,1021.1,67.2,32.2,372.8,0,25.6,8.4,3.3,4.9,8.1,NULL,0.5,0,24,35,5,NULL,6,0,35
26/09/2024 10:00,1.8,124.1,1021.6,67,33.1,875.6,0,16.6,7.5,2.3,2.4,4.7,NULL,0.9,0,15,31,2,NULL,6,0,31
25/09/2024 19:00,1.8,312.6,1019.3,78,29.5,12.1,0,28.1,12,2.6,6.4,8.9,NULL,-0.1,-0.1,26,49,6,NULL,7,0,191
